"site2","Yr","Mnth.x","Julian","Hr","count","Mnth.y","degc_avg"
"A2",2020,"Jul",208,0,0,"Jul",22.2944444444444
"A2",2020,"Jul",208,1,0,"Jul",20.5777777777778
"A2",2020,"Jul",208,2,0,"Jul",19.7111111111111
"A2",2020,"Jul",208,3,0,"Jul",18.65
"A2",2020,"Jul",208,4,1,"Jul",17.5944444444444
"A2",2020,"Jul",208,5,7,"Jul",17.1166666666667
"A2",2020,"Jul",208,6,0,"Jul",17.8222222222222
"A2",2020,"Jul",208,7,0,"Jul",21.3555555555556
"A2",2020,"Jul",208,8,0,"Jul",25.0666666666667
"A2",2020,"Jul",208,9,0,"Jul",28.4777777777778
"A2",2020,"Jul",208,10,0,"Jul",31.1944444444444
"A2",2020,"Jul",208,11,0,"Jul",33.6166666666667
"A2",2020,"Jul",208,12,0,"Jul",35.5888888888889
"A2",2020,"Jul",208,13,0,"Jul",37.9666666666667
"A2",2020,"Jul",208,14,0,"Jul",37.4444444444444
"A2",2020,"Jul",208,15,0,"Jul",37.2666666666667
"A2",2020,"Jul",208,16,0,"Jul",34.7722222222222
"A2",2020,"Jul",208,17,0,"Jul",32.5
"A2",2020,"Jul",208,18,0,"Jul",29.7666666666667
"A2",2020,"Jul",208,19,0,"Jul",26.8444444444444
"A2",2020,"Jul",208,20,0,"Jul",25.6888888888889
"A2",2020,"Jul",208,21,0,"Jul",24.1555555555556
"A2",2020,"Jul",208,22,0,"Jul",23.3
"A2",2020,"Jul",208,23,0,"Jul",22.05
"A2",2020,"Jul",209,0,0,"Jul",22.1833333333333
"A2",2020,"Jul",209,1,0,"Jul",20.6111111111111
"A2",2020,"Jul",209,2,0,"Jul",19.3888888888889
"A2",2020,"Jul",209,3,0,"Jul",19.4611111111111
"A2",2020,"Jul",209,4,0,"Jul",18.2222222222222
"A2",2020,"Jul",209,5,5,"Jul",17.5111111111111
"A2",2020,"Jul",209,6,0,"Jul",17.65
"A2",2020,"Jul",209,7,0,"Jul",20.9388888888889
"A2",2020,"Jul",209,8,0,"Jul",25.1
"A2",2020,"Jul",209,9,0,"Jul",28.8111111111111
"A2",2020,"Jul",209,10,0,"Jul",31.4055555555556
"A2",2020,"Jul",209,11,0,"Jul",33.4888888888889
"A2",2020,"Jul",209,12,0,"Jul",35.3611111111111
"A2",2020,"Jul",209,13,0,"Jul",37.0111111111111
"A2",2020,"Jul",209,14,0,"Jul",37.0444444444444
"A2",2020,"Jul",209,15,0,"Jul",36.45
"A2",2020,"Jul",209,16,0,"Jul",35.3055555555556
"A2",2020,"Jul",209,17,0,"Jul",32.7833333333333
"A2",2020,"Jul",209,18,0,"Jul",29.8277777777778
"A2",2020,"Jul",209,19,0,"Jul",26.7
"A2",2020,"Jul",209,20,0,"Jul",25.1777777777778
"A2",2020,"Jul",209,21,0,"Jul",25.6055555555556
"A2",2020,"Jul",209,22,0,"Jul",23.45
"A2",2020,"Jul",209,23,0,"Jul",22.65
"A2",2020,"Jul",210,0,0,"Jul",21.3388888888889
"A2",2020,"Jul",210,1,0,"Jul",19.8
"A2",2020,"Jul",210,2,0,"Jul",19.7222222222222
"A2",2020,"Jul",210,3,0,"Jul",19.1277777777778
"A2",2020,"Jul",210,4,2,"Jul",18.2722222222222
"A2",2020,"Jul",210,5,10,"Jul",18.0833333333333
"A2",2020,"Jul",210,6,0,"Jul",18.3722222222222
"A2",2020,"Jul",210,7,0,"Jul",20.6444444444444
"A2",2020,"Jul",210,8,0,"Jul",24.7222222222222
"A2",2020,"Jul",210,9,0,"Jul",27.9
"A2",2020,"Jul",210,10,0,"Jul",30.9611111111111
"A2",2020,"Jul",210,11,0,"Jul",33.8777777777778
"A2",2020,"Jul",210,12,0,"Jul",36.0666666666667
"A2",2020,"Jul",210,13,0,"Jul",37.2388888888889
"A2",2020,"Jul",210,14,0,"Jul",37.2555555555556
"A2",2020,"Jul",210,15,0,"Jul",36.7055555555555
"A2",2020,"Jul",210,16,0,"Jul",35.2666666666667
"A2",2020,"Jul",210,17,0,"Jul",32.6777777777778
"A2",2020,"Jul",210,18,0,"Jul",29.8111111111111
"A2",2020,"Jul",210,19,0,"Jul",26.6055555555556
"A2",2020,"Jul",210,20,0,"Jul",24.8277777777778
"A2",2020,"Jul",210,21,0,"Jul",24.2666666666667
"A2",2020,"Jul",210,22,0,"Jul",23.7111111111111
"A2",2020,"Jul",210,23,0,"Jul",22.9611111111111
"A2",2020,"Jul",211,0,0,"Jul",21.3277777777778
"A2",2020,"Jul",211,1,0,"Jul",20.2611111111111
"A2",2020,"Jul",211,2,0,"Jul",18.2611111111111
"A2",2020,"Jul",211,3,0,"Jul",18.6944444444444
"A2",2020,"Jul",211,4,1,"Jul",18.0666666666667
"A2",2020,"Jul",211,5,0,"Jul",18.7555555555556
"A2",2020,"Jul",211,6,0,"Jul",19.0944444444444
"A2",2020,"Jul",211,7,0,"Jul",21.5833333333333
"A2",2020,"Jul",211,19,0,"Jul",26.9111111111111
"A2",2020,"Jul",211,20,0,"Jul",24.8777777777778
"A2",2020,"Jul",211,21,0,"Jul",24.7333333333333
"A2",2020,"Jul",211,22,0,"Jul",25.8777777777778
"A2",2020,"Jul",211,23,0,"Jul",24.2944444444444
"A2",2020,"Jul",212,0,0,"Jul",21.6333333333333
"A2",2020,"Jul",212,1,0,"Jul",19.9055555555556
"A2",2020,"Jul",212,2,0,"Jul",19.0666666666667
"A2",2020,"Jul",212,3,0,"Jul",17.9722222222222
"A2",2020,"Jul",212,4,7,"Jul",17.9722222222222
"A2",2020,"Jul",212,5,9,"Jul",17.5277777777778
"A2",2020,"Jul",212,6,0,"Jul",17.1277777777778
"A2",2020,"Jul",212,7,0,"Jul",20.0388888888889
"A2",2020,"Jul",212,8,0,"Jul",24.7666666666667
"A2",2020,"Jul",212,9,0,"Jul",28.8888888888889
"A2",2020,"Jul",212,10,0,"Jul",31.1
"A2",2020,"Jul",212,11,0,"Jul",33.6388888888889
"A2",2020,"Jul",212,12,0,"Jul",35.5944444444444
"A2",2020,"Jul",212,13,0,"Jul",37.4611111111111
"A2",2020,"Jul",212,14,0,"Jul",37.35
"A2",2020,"Jul",212,15,0,"Jul",37.2666666666667
"A2",2020,"Jul",212,16,0,"Jul",36.0888888888889
"A2",2020,"Jul",212,17,0,"Jul",33.1944444444444
"A2",2020,"Jul",212,18,0,"Jul",30.2333333333333
"A2",2020,"Jul",212,19,0,"Jul",26.8666666666667
"A2",2020,"Jul",212,20,0,"Jul",25.1277777777778
"A2",2020,"Jul",212,21,0,"Jul",23.8166666666667
"A2",2020,"Jul",212,22,0,"Jul",22.6833333333333
"A2",2020,"Jul",212,23,0,"Jul",22.5722222222222
"A2",2020,"Jul",213,0,0,"Jul",21.2
"A2",2020,"Jul",213,1,0,"Jul",20.35
"A2",2020,"Jul",213,2,0,"Jul",19.1111111111111
"A2",2020,"Jul",213,3,0,"Jul",17.7944444444444
"A2",2020,"Jul",213,4,0,"Jul",17.1833333333333
"A2",2020,"Jul",213,5,0,"Jul",17.1833333333333
"A2",2020,"Jul",213,6,0,"Jul",17.6555555555556
"A2",2020,"Jul",213,7,0,"Jul",20.4777777777778
"A2",2020,"Jul",213,8,0,"Jul",24.4166666666667
"A2",2020,"Jul",213,9,0,"Jul",28.1944444444444
"A2",2020,"Jul",213,10,0,"Jul",31.0277777777778
"A2",2020,"Jul",213,11,0,"Jul",33.1722222222222
"A2",2020,"Jul",213,12,0,"Jul",34.9055555555556
"A2",2020,"Jul",213,13,0,"Jul",36.6055555555556
"A2",2020,"Jul",213,14,0,"Jul",36.8444444444444
"A2",2020,"Jul",213,15,0,"Jul",35.8055555555556
"A2",2020,"Jul",213,16,0,"Jul",34.7333333333333
"A2",2020,"Jul",213,17,0,"Jul",32.4
"A2",2020,"Jul",213,18,0,"Jul",29.3666666666667
"A2",2020,"Jul",213,19,0,"Jul",26.1833333333333
"A2",2020,"Jul",213,20,0,"Jul",24.9444444444444
"A2",2020,"Jul",213,21,0,"Jul",25.5444444444444
"A2",2020,"Jul",213,22,0,"Jul",25.5166666666667
"A2",2020,"Jul",213,23,0,"Jul",24.0166666666667
"A2",2020,"Aug",214,0,0,"Aug",22.85
"A2",2020,"Aug",214,1,0,"Aug",21.0722222222222
"A2",2020,"Aug",214,2,0,"Aug",20.35
"A2",2020,"Aug",214,3,0,"Aug",19.0444444444444
"A2",2020,"Aug",214,4,0,"Aug",17.2666666666667
"A2",2020,"Aug",214,5,1,"Aug",16.3388888888889
"A2",2020,"Aug",214,6,0,"Aug",16.4444444444444
"A2",2020,"Aug",214,7,0,"Aug",19.3222222222222
"A2",2020,"Aug",214,8,0,"Aug",23.7388888888889
"A2",2020,"Aug",214,9,0,"Aug",28.2666666666667
"A2",2020,"Aug",214,10,0,"Aug",30.6444444444444
"A2",2020,"Aug",214,11,0,"Aug",32.4222222222222
"A2",2020,"Aug",214,12,0,"Aug",34.1333333333333
"A2",2020,"Aug",214,13,0,"Aug",35.8222222222222
"A2",2020,"Aug",214,14,0,"Aug",35.7944444444444
"A2",2020,"Aug",214,15,0,"Aug",35.5944444444444
"A2",2020,"Aug",214,16,0,"Aug",34.3777777777778
"A2",2020,"Aug",214,17,0,"Aug",31.4166666666667
"A2",2020,"Aug",214,18,0,"Aug",28.6166666666667
"A2",2020,"Aug",214,19,0,"Aug",24.7111111111111
"A2",2020,"Aug",214,20,0,"Aug",22.3555555555556
"A2",2020,"Aug",214,21,0,"Aug",21.5666666666667
"A2",2020,"Aug",214,22,0,"Aug",20.5388888888889
"A2",2020,"Aug",214,23,0,"Aug",19.5277777777778
"A2",2020,"Aug",215,0,0,"Aug",19.9055555555556
"A2",2020,"Aug",215,1,0,"Aug",19.4944444444444
"A2",2020,"Aug",215,2,0,"Aug",19.2944444444444
"A2",2020,"Aug",215,3,0,"Aug",18.1833333333333
"A2",2020,"Aug",215,4,3,"Aug",16.5166666666667
"A2",2020,"Aug",215,5,7,"Aug",15.0722222222222
"A2",2020,"Aug",215,6,0,"Aug",15.5166666666667
"A2",2020,"Aug",215,7,0,"Aug",18.65
"A2",2020,"Aug",215,8,0,"Aug",23.8111111111111
"A2",2020,"Aug",215,9,0,"Aug",28.2722222222222
"A2",2020,"Aug",215,10,0,"Aug",30.9888888888889
"A2",2020,"Aug",215,11,0,"Aug",33.9222222222222
"A2",2020,"Aug",215,12,0,"Aug",35.6222222222222
"A2",2020,"Aug",215,13,0,"Aug",37.35
"A2",2020,"Aug",215,14,0,"Aug",36.9222222222222
"A2",2020,"Aug",215,15,0,"Aug",36.5722222222222
"A2",2020,"Aug",215,16,0,"Aug",35.3111111111111
"A2",2020,"Aug",215,17,0,"Aug",32.3222222222222
"A2",2020,"Aug",215,18,0,"Aug",29.0666666666667
"A2",2020,"Aug",215,19,0,"Aug",25.8166666666667
"A2",2020,"Aug",215,20,0,"Aug",23.9388888888889
"A2",2020,"Aug",215,21,0,"Aug",22.4388888888889
"A2",2020,"Aug",215,22,0,"Aug",21.6888888888889
"A2",2020,"Aug",215,23,0,"Aug",20.7277777777778
"A2",2020,"Aug",216,0,0,"Aug",20.3611111111111
"A2",2020,"Aug",216,1,0,"Aug",19.3222222222222
"A2",2020,"Aug",216,2,0,"Aug",18.8777777777778
"A2",2020,"Aug",216,3,0,"Aug",16.8777777777778
"A2",2020,"Aug",216,4,0,"Aug",16.8944444444444
"A2",2020,"Aug",216,5,1,"Aug",17.65
"A2",2020,"Aug",216,6,0,"Aug",16.1444444444444
"A2",2020,"Aug",216,7,0,"Aug",18.9111111111111
"A2",2020,"Aug",216,8,0,"Aug",23.6666666666667
"A2",2020,"Aug",216,9,0,"Aug",27.3055555555556
"A2",2020,"Aug",216,10,0,"Aug",30.1277777777778
"A2",2020,"Aug",216,11,0,"Aug",32.4833333333333
"A2",2020,"Aug",216,12,0,"Aug",34.5888888888889
"A2",2020,"Aug",216,13,0,"Aug",36.4888888888889
"A2",2020,"Aug",216,14,0,"Aug",36.8444444444444
"A2",2020,"Aug",216,15,0,"Aug",36.0444444444444
"A2",2020,"Aug",216,16,0,"Aug",34.7111111111111
"A2",2020,"Aug",216,17,0,"Aug",31.8444444444444
"A2",2020,"Aug",216,18,0,"Aug",28.8222222222222
"A2",2020,"Aug",216,19,0,"Aug",26.0611111111111
"A2",2020,"Aug",216,20,0,"Aug",23.9944444444444
"A2",2020,"Aug",216,21,0,"Aug",23.2888888888889
"A2",2020,"Aug",216,22,0,"Aug",21.7611111111111
"A2",2020,"Aug",216,23,0,"Aug",22.6611111111111
"A2",2020,"Aug",217,0,0,"Aug",21.0111111111111
"A2",2020,"Aug",217,1,0,"Aug",19.0444444444444
"A2",2020,"Aug",217,2,0,"Aug",17.6833333333333
"A2",2020,"Aug",217,3,0,"Aug",16.6222222222222
"A2",2020,"Aug",217,4,0,"Aug",16.0222222222222
"A2",2020,"Aug",217,5,2,"Aug",15.1833333333333
"A2",2020,"Aug",217,6,0,"Aug",15.6388888888889
"A2",2020,"Aug",217,7,0,"Aug",19.55
"A2",2020,"Aug",217,8,0,"Aug",23.7055555555556
"A2",2020,"Aug",217,9,0,"Aug",26.7777777777778
"A2",2020,"Aug",217,10,0,"Aug",29.4277777777778
"A2",2020,"Aug",217,11,0,"Aug",31.55
"A2",2020,"Aug",217,12,0,"Aug",33.4833333333333
"A2",2020,"Aug",217,13,0,"Aug",35.6388888888889
"A2",2020,"Aug",217,14,0,"Aug",35.8555555555556
"A2",2020,"Aug",217,15,0,"Aug",35.2944444444444
"A2",2020,"Aug",217,16,0,"Aug",34.1555555555556
"A2",2020,"Aug",217,17,0,"Aug",31.1722222222222
"A2",2020,"Aug",217,18,0,"Aug",28.15
"A2",2020,"Aug",217,19,0,"Aug",25.1833333333333
"A2",2020,"Aug",217,20,0,"Aug",23.35
"A2",2020,"Aug",217,21,0,"Aug",22.0777777777778
"A2",2020,"Aug",217,22,0,"Aug",20.7166666666667
"A2",2020,"Aug",217,23,0,"Aug",18.9888888888889
"A2",2020,"Aug",218,0,0,"Aug",18.7555555555556
"A2",2020,"Aug",218,1,0,"Aug",18.9111111111111
"A2",2020,"Aug",218,2,0,"Aug",16.35
"A2",2020,"Aug",218,3,0,"Aug",15.2944444444444
"A2",2020,"Aug",218,4,1,"Aug",14.8
"A2",2020,"Aug",218,5,5,"Aug",13.4833333333333
"A2",2020,"Aug",218,6,0,"Aug",14.1444444444444
"A2",2020,"Aug",218,7,0,"Aug",17.7222222222222
"A2",2020,"Aug",218,8,0,"Aug",21.7166666666667
"A2",2020,"Aug",218,9,0,"Aug",24.7833333333333
"A2",2020,"Aug",218,10,0,"Aug",27.2166666666667
"A2",2020,"Aug",218,11,0,"Aug",29.2222222222222
"A2",2020,"Aug",218,12,0,"Aug",31.4611111111111
"A2",2020,"Aug",218,13,0,"Aug",32.9833333333333
"A2",2020,"Aug",218,14,0,"Aug",33.2222222222222
"A2",2020,"Aug",218,15,0,"Aug",32.9388888888889
"A2",2020,"Aug",218,16,0,"Aug",31.7944444444444
"A2",2020,"Aug",218,17,0,"Aug",29.2333333333333
"A2",2020,"Aug",218,18,0,"Aug",26.8222222222222
"A2",2020,"Aug",218,19,0,"Aug",24.3666666666667
"A2",2020,"Aug",218,20,0,"Aug",21.8777777777778
"A2",2020,"Aug",218,21,0,"Aug",20.3555555555556
"A2",2020,"Aug",218,22,0,"Aug",18.6722222222222
"A2",2020,"Aug",218,23,0,"Aug",16.4777777777778
"A2",2020,"Aug",219,0,0,"Aug",15.8
"A2",2020,"Aug",219,1,0,"Aug",14.8888888888889
"A2",2020,"Aug",219,2,0,"Aug",13.5777777777778
"A2",2020,"Aug",219,3,1,"Aug",12.7333333333333
"A2",2020,"Aug",219,4,0,"Aug",12.1555555555556
"A2",2020,"Aug",219,5,0,"Aug",11.7444444444444
"A2",2020,"Aug",219,6,0,"Aug",12.0722222222222
"A2",2020,"Aug",219,7,0,"Aug",15.6611111111111
"A2",2020,"Aug",219,8,0,"Aug",19.1944444444444
"A2",2020,"Aug",219,9,0,"Aug",22.1277777777778
"A2",2020,"Aug",219,10,0,"Aug",24.2111111111111
"A2",2020,"Aug",219,11,0,"Aug",25.9555555555556
"A2",2020,"Aug",219,12,0,"Aug",27.9388888888889
"A2",2020,"Aug",219,13,0,"Aug",29.5277777777778
"A2",2020,"Aug",219,14,0,"Aug",30.2111111111111
"A2",2020,"Aug",219,15,0,"Aug",30.8388888888889
"A2",2020,"Aug",219,16,0,"Aug",30.5611111111111
"A2",2020,"Aug",219,17,0,"Aug",28.25
"A2",2020,"Aug",219,18,0,"Aug",26.0444444444444
"A2",2020,"Aug",219,19,0,"Aug",23.1166666666667
"A2",2020,"Aug",219,20,0,"Aug",21.2722222222222
"A2",2020,"Aug",219,21,0,"Aug",19.9888888888889
"A2",2020,"Aug",219,22,0,"Aug",19.0888888888889
"A2",2020,"Aug",219,23,0,"Aug",18.2666666666667
"A2",2020,"Aug",220,0,0,"Aug",17.5277777777778
"A2",2020,"Aug",220,1,0,"Aug",17.3555555555556
"A2",2020,"Aug",220,2,0,"Aug",17.1111111111111
"A2",2020,"Aug",220,3,0,"Aug",17.8055555555556
"A2",2020,"Aug",220,4,2,"Aug",16.7111111111111
"A2",2020,"Aug",220,5,0,"Aug",15.8555555555556
"A2",2020,"Aug",220,6,0,"Aug",15.7611111111111
"A2",2020,"Aug",220,7,0,"Aug",18.9388888888889
"A2",2020,"Aug",220,8,0,"Aug",23.1666666666667
"A2",2020,"Aug",220,9,0,"Aug",26.0444444444444
"A2",2020,"Aug",220,10,0,"Aug",28.0055555555556
"A2",2020,"Aug",220,11,0,"Aug",30.35
"A2",2020,"Aug",220,12,0,"Aug",32.1444444444444
"A2",2020,"Aug",220,13,0,"Aug",33.4166666666667
"A2",2020,"Aug",220,14,0,"Aug",33.8777777777778
"A2",2020,"Aug",220,15,0,"Aug",33.8277777777778
"A2",2020,"Aug",220,16,0,"Aug",32.85
"A2",2020,"Aug",220,17,0,"Aug",29.9611111111111
"A2",2020,"Aug",220,18,0,"Aug",27.5277777777778
"A2",2020,"Aug",220,19,0,"Aug",24.4388888888889
"A2",2020,"Aug",220,20,0,"Aug",22.8222222222222
"A2",2020,"Aug",220,21,0,"Aug",21.9888888888889
"A2",2020,"Aug",220,22,0,"Aug",21.3833333333333
"A2",2020,"Aug",220,23,0,"Aug",20.3
"A2",2020,"Aug",221,0,0,"Aug",20.0055555555556
"A2",2020,"Aug",221,1,0,"Aug",19.2444444444444
"A2",2020,"Aug",221,2,0,"Aug",18.7222222222222
"A2",2020,"Aug",221,3,0,"Aug",17.7111111111111
"A2",2020,"Aug",221,4,0,"Aug",17.3555555555556
"A2",2020,"Aug",221,5,1,"Aug",16.2888888888889
"A2",2020,"Aug",221,6,0,"Aug",16.7666666666667
"A2",2020,"Aug",221,7,0,"Aug",20.0777777777778
"A2",2020,"Aug",221,8,0,"Aug",24.4333333333333
"A2",2020,"Aug",221,9,0,"Aug",28.4111111111111
"A2",2020,"Aug",221,10,0,"Aug",31.2277777777778
"A2",2020,"Aug",221,11,0,"Aug",32.9222222222222
"A2",2020,"Aug",221,12,0,"Aug",34.2666666666667
"A2",2020,"Aug",221,13,0,"Aug",36.1222222222222
"A2",2020,"Aug",221,14,0,"Aug",36.0555555555556
"A2",2020,"Aug",221,15,0,"Aug",35.3944444444444
"A2",2020,"Aug",221,16,0,"Aug",34.1555555555556
"A2",2020,"Aug",221,17,0,"Aug",31.2555555555556
"A2",2020,"Aug",221,18,0,"Aug",28.6611111111111
"A2",2020,"Aug",221,19,0,"Aug",25.8222222222222
"A2",2020,"Aug",221,20,0,"Aug",24.3444444444444
"A2",2020,"Aug",221,21,0,"Aug",23.0722222222222
"A2",2020,"Aug",221,22,0,"Aug",22.4444444444444
"A2",2020,"Aug",221,23,0,"Aug",21.2944444444444
"A2",2020,"Aug",222,0,0,"Aug",21.25
"A2",2020,"Aug",222,1,0,"Aug",21.3777777777778
"A2",2020,"Aug",222,2,0,"Aug",19.8777777777778
"A2",2020,"Aug",222,3,0,"Aug",19.3888888888889
"A2",2020,"Aug",222,4,0,"Aug",18.1277777777778
"A2",2020,"Aug",222,5,4,"Aug",17.25
"A2",2020,"Aug",222,6,0,"Aug",17.9277777777778
"A2",2020,"Aug",222,7,0,"Aug",20.3
"A2",2020,"Aug",222,8,0,"Aug",24.5333333333333
"A2",2020,"Aug",222,9,0,"Aug",28.8
"A2",2020,"Aug",222,10,0,"Aug",31.9277777777778
"A2",2020,"Aug",222,11,0,"Aug",34.2944444444444
"A2",2020,"Aug",222,12,0,"Aug",36.3055555555556
"A2",2020,"Aug",222,13,0,"Aug",37.7166666666667
"A2",2020,"Aug",222,14,0,"Aug",37.5388888888889
"A2",2020,"Aug",222,15,0,"Aug",37.4666666666667
"A2",2020,"Aug",222,16,0,"Aug",35.5777777777778
"A2",2020,"Aug",222,17,0,"Aug",32.3888888888889
"A2",2020,"Aug",222,18,0,"Aug",29.1833333333333
"A2",2020,"Aug",222,19,0,"Aug",26.6722222222222
"A2",2020,"Aug",222,20,0,"Aug",25.3
"A2",2020,"Aug",222,21,0,"Aug",24.1555555555556
"A2",2020,"Aug",222,22,0,"Aug",22.9555555555556
"A2",2020,"Aug",222,23,0,"Aug",21.9944444444444
"A2",2020,"Aug",223,0,0,"Aug",22.3388888888889
"A2",2020,"Aug",223,1,0,"Aug",21.5444444444444
"A2",2020,"Aug",223,2,1,"Aug",20.2222222222222
"A2",2020,"Aug",223,3,0,"Aug",19.4444444444444
"A2",2020,"Aug",223,4,4,"Aug",18.4055555555556
"A2",2020,"Aug",223,5,12,"Aug",17.7277777777778
"A2",2020,"Aug",223,6,0,"Aug",18.4388888888889
"A2",2020,"Aug",223,7,0,"Aug",20.8555555555556
"A2",2020,"Aug",223,8,0,"Aug",25.6222222222222
"A2",2020,"Aug",223,9,0,"Aug",29.6333333333333
"A2",2020,"Aug",223,10,1,"Aug",32.3666666666667
"A2",2020,"Aug",223,11,0,"Aug",34.1111111111111
"A2",2020,"Aug",223,12,0,"Aug",36.2833333333333
"A2",2020,"Aug",223,13,0,"Aug",38.6666666666667
"A2",2020,"Aug",223,14,0,"Aug",38.05
"A2",2020,"Aug",223,15,0,"Aug",37.4
"A2",2020,"Aug",223,16,0,"Aug",35.8777777777778
"A2",2020,"Aug",223,17,0,"Aug",32.7388888888889
"A2",2020,"Aug",223,18,0,"Aug",29.8
"A2",2020,"Aug",223,19,0,"Aug",26.9055555555556
"A2",2020,"Aug",223,20,0,"Aug",25.6555555555556
"A2",2020,"Aug",223,21,0,"Aug",23.2111111111111
"A2",2020,"Aug",223,22,0,"Aug",22.1444444444444
"A2",2020,"Aug",223,23,0,"Aug",22.3
"A2",2020,"Aug",224,0,0,"Aug",22.3944444444444
"A2",2020,"Aug",224,1,0,"Aug",20.8555555555556
"A2",2020,"Aug",224,2,0,"Aug",19.5166666666667
"A2",2020,"Aug",224,3,0,"Aug",18.7611111111111
"A2",2020,"Aug",224,4,2,"Aug",19.1111111111111
"A2",2020,"Aug",224,5,8,"Aug",18.5055555555556
"A2",2020,"Aug",224,6,0,"Aug",17.3944444444444
"A2",2020,"Aug",224,7,0,"Aug",20.1333333333333
"A2",2020,"Aug",224,8,0,"Aug",23.9277777777778
"A2",2020,"Aug",224,9,0,"Aug",27.7944444444444
"A2",2020,"Aug",224,10,0,"Aug",30.0055555555556
"A2",2020,"Aug",224,11,0,"Aug",31.9277777777778
"A2",2020,"Aug",224,12,0,"Aug",33.8166666666667
"A2",2020,"Aug",224,13,0,"Aug",35.4
"A2",2020,"Aug",224,14,0,"Aug",35.7111111111111
"A2",2020,"Aug",224,15,0,"Aug",35.8555555555556
"A2",2020,"Aug",224,16,0,"Aug",34.2055555555555
"A2",2020,"Aug",224,17,0,"Aug",31.6555555555556
"A2",2020,"Aug",224,18,0,"Aug",28.7
"A2",2020,"Aug",224,19,0,"Aug",25.5166666666667
"A2",2020,"Aug",224,20,0,"Aug",24.4111111111111
"A2",2020,"Aug",224,21,0,"Aug",23.8222222222222
"A2",2020,"Aug",224,22,0,"Aug",23.2166666666667
"A2",2020,"Aug",224,23,0,"Aug",23.4888888888889
"A2",2020,"Aug",225,0,0,"Aug",22.3888888888889
"A2",2020,"Aug",225,1,0,"Aug",21.4888888888889
"A2",2020,"Aug",225,2,0,"Aug",20.2111111111111
"A2",2020,"Aug",225,3,0,"Aug",19.3333333333333
"A2",2020,"Aug",225,4,1,"Aug",18.3055555555556
"A2",2020,"Aug",225,5,1,"Aug",17.4111111111111
"A2",2020,"Aug",225,6,1,"Aug",16.9444444444444
"A2",2020,"Aug",225,7,0,"Aug",19.8388888888889
"A2",2020,"Aug",225,8,0,"Aug",24.1666666666667
"A2",2020,"Aug",225,9,0,"Aug",28.0833333333333
"A2",2020,"Aug",225,10,0,"Aug",31.2222222222222
"A2",2020,"Aug",225,11,0,"Aug",33.1444444444444
"A2",2020,"Aug",225,12,0,"Aug",35.5388888888889
"A2",2020,"Aug",225,13,0,"Aug",36.9666666666667
"A2",2020,"Aug",225,14,0,"Aug",37.0888888888889
"A2",2020,"Aug",225,15,0,"Aug",35.3
"A2",2020,"Aug",225,16,0,"Aug",34.2611111111111
"A2",2020,"Aug",225,17,0,"Aug",31.5388888888889
"A2",2020,"Aug",225,18,0,"Aug",28.75
"A2",2020,"Aug",225,19,0,"Aug",26.5944444444444
"A2",2020,"Aug",225,20,0,"Aug",25.5777777777778
"A2",2020,"Aug",225,21,0,"Aug",24.9611111111111
"A2",2020,"Aug",225,22,0,"Aug",24.6333333333333
"A2",2020,"Aug",225,23,0,"Aug",23.7944444444444
"A2",2020,"Aug",226,0,0,"Aug",23.2777777777778
"A2",2020,"Aug",226,1,0,"Aug",22.15
"A2",2020,"Aug",226,3,0,"Aug",20.4388888888889
"A2",2020,"Aug",226,4,2,"Aug",20.3
"A2",2020,"Aug",226,5,11,"Aug",20.1388888888889
"A2",2020,"Aug",226,8,0,"Aug",24.0777777777778
"A2",2020,"Aug",226,11,0,"Aug",25.7722222222222
"A2",2020,"Aug",226,12,0,"Aug",26.0222222222222
"A2",2020,"Aug",226,14,0,"Aug",27.7888888888889
"A2",2020,"Aug",226,15,0,"Aug",30.2666666666667
"A2",2020,"Aug",226,19,0,"Aug",25.5
"A2",2020,"Aug",227,0,0,"Aug",23.6611111111111
"A2",2020,"Aug",227,2,0,"Aug",21.5333333333333
"A2",2020,"Aug",227,3,0,"Aug",20.7222222222222
"A2",2020,"Aug",227,4,5,"Aug",20.8388888888889
"A2",2020,"Aug",227,5,11,"Aug",20.4611111111111
"A2",2020,"Aug",227,6,0,"Aug",20.4666666666667
"A2",2020,"Aug",227,7,0,"Aug",22.2944444444444
"A2",2020,"Aug",227,8,0,"Aug",26.4722222222222
"A2",2020,"Aug",227,9,0,"Aug",31.2555555555556
"A2",2020,"Aug",227,10,0,"Aug",33.85
"A2",2020,"Aug",227,11,0,"Aug",35.9944444444444
"A2",2020,"Aug",227,12,0,"Aug",37.8555555555556
"A2",2020,"Aug",227,13,0,"Aug",39.6222222222222
"A2",2020,"Aug",227,14,0,"Aug",40.0166666666667
"A2",2020,"Aug",227,15,0,"Aug",40
"A2",2020,"Aug",227,16,0,"Aug",37.6777777777778
"A2",2020,"Aug",227,17,0,"Aug",34.3777777777778
"A2",2020,"Aug",227,18,0,"Aug",30.9666666666667
"A2",2020,"Aug",227,19,0,"Aug",28.4
"A2",2020,"Aug",227,20,0,"Aug",26.05
"A2",2020,"Aug",227,21,0,"Aug",24.5944444444444
"A2",2020,"Aug",227,22,0,"Aug",24.1
"A2",2020,"Aug",227,23,0,"Aug",23.8555555555556
"A2",2020,"Aug",228,0,0,"Aug",23.1833333333333
"A2",2020,"Aug",228,1,0,"Aug",23.65
