"site","Date_time","degf_avg","degf_lo","degf_hi","rh_avg"
"MWoolf_east","2019-10-11 08:00:00",61.31,56.3,66.7,60.73
"MWoolf_east","2019-10-11 09:00:00",74.82,69.1,79.7,35.99
"MWoolf_east","2019-10-11 10:00:00",80.11,78.8,82.4,25.8
"MWoolf_east","2019-10-11 11:00:00",83.32,81.3,85.3,20.36
"MWoolf_east","2019-10-11 12:00:00",86.3,85.1,88,14.68
"MWoolf_east","2019-10-11 13:00:00",87.33,86.7,88.3,11.56
"MWoolf_east","2019-10-11 14:00:00",87.18,86,87.8,13.17
"MWoolf_east","2019-10-11 15:00:00",80.44,76.6,85.5,21.67
"MWoolf_east","2019-10-11 16:00:00",80.05,72,85.3,26.73
"MWoolf_east","2019-10-11 17:00:00",74.34,68.7,77.5,34.02
"MWoolf_east","2019-10-11 18:00:00",64.86,62.8,68.4,35.38
"MWoolf_east","2019-10-11 19:00:00",59.65,58.6,61.5,42.35
"MWoolf_east","2019-10-11 20:00:00",56.43,53.8,59.9,51.28
"MWoolf_east","2019-10-11 21:00:00",52.57,51.3,54,59.58
"MWoolf_east","2019-10-11 22:00:00",53.53,51.1,55.9,48.47
"MWoolf_east","2019-10-11 23:00:00",53.48,51.4,55.4,46.56
"MWoolf_east","2019-10-12 00:00:00",55.53,52.3,57,38.66
"MWoolf_east","2019-10-12 01:00:00",53.01,49.8,55.9,44.73
"MWoolf_east","2019-10-12 02:00:00",54.18,50.7,56.5,41.46
"MWoolf_east","2019-10-12 03:00:00",51.97,50.2,54.1,48.76
"MWoolf_east","2019-10-12 04:00:00",50.6,48.7,54.1,55.22
"MWoolf_east","2019-10-12 05:00:00",48.23,46.4,49.3,62.9
"MWoolf_east","2019-10-12 06:00:00",49.02,46,51.3,48.37
"MWoolf_east","2019-10-12 07:00:00",57.07,52.2,60.3,38.18
"MWoolf_east","2019-10-12 08:00:00",63.97,60.1,69.6,55.6
"MWoolf_east","2019-10-12 09:00:00",73.88,71.2,76.5,35.28
"MWoolf_east","2019-10-12 10:00:00",80.16,78.3,81.9,27.24
"MWoolf_east","2019-10-12 11:00:00",82.49,81.7,83.7,25.4
"MWoolf_east","2019-10-12 12:00:00",84.25,83.5,85.1,24.36
"MWoolf_east","2019-10-12 13:00:00",86.56,84.7,88.7,19.45
"MWoolf_east","2019-10-12 14:00:00",87.55,86.7,88.9,22.18
"MWoolf_east","2019-10-12 15:00:00",88.05,86.7,89.4,21.87
"MWoolf_east","2019-10-12 16:00:00",84.55,82,87.1,25.13
"MWoolf_east","2019-10-12 17:00:00",74.66,66.2,82,40.35
"MWoolf_east","2019-10-12 18:00:00",62.97,61,65.3,43.11
"MWoolf_east","2019-10-12 19:00:00",60.44,59.4,61.9,35.78
"MWoolf_east","2019-10-12 20:00:00",58.38,57.2,59.5,37.46
"MWoolf_east","2019-10-12 21:00:00",58.55,57.4,59.5,38.75
"MWoolf_east","2019-10-12 22:00:00",57.81,55.6,59.9,42.13
"MWoolf_east","2019-10-12 23:00:00",56.86,51.3,60.6,45.98
"MWoolf_east","2019-10-13 00:00:00",58.56,54.7,61.3,35.13
"MWoolf_east","2019-10-13 01:00:00",58.58,52.5,61,41.24
"MWoolf_east","2019-10-13 02:00:00",52.45,50.7,54.7,48.32
"MWoolf_east","2019-10-13 03:00:00",53.51,49.6,56.5,45.06
"MWoolf_east","2019-10-13 04:00:00",49.18,47.1,52.5,64.31
"MWoolf_east","2019-10-13 05:00:00",48.49,47.1,49.8,60.62
"MWoolf_east","2019-10-13 06:00:00",47.43,45.1,51.3,66.93
"MWoolf_east","2019-10-13 07:00:00",54.05,46.6,60.8,54.28
"MWoolf_east","2019-10-13 08:00:00",64.81,61.9,69.1,53.03
"MWoolf_east","2019-10-13 09:00:00",74.95,70.5,79,41.19
"MWoolf_east","2019-10-13 10:00:00",81.23,80.1,81.9,29.26
"MWoolf_east","2019-10-13 11:00:00",83.12,81.9,84.6,23.77
"MWoolf_east","2019-10-13 12:00:00",85.18,84.2,86.5,22.73
"MWoolf_east","2019-10-13 13:00:00",86.1,85.1,88.3,24.07
"MWoolf_east","2019-10-13 14:00:00",89.03,86.9,90.1,21.4
"MWoolf_east","2019-10-13 15:00:00",87.18,85.8,88.9,23.6
"MWoolf_east","2019-10-13 16:00:00",80.98,75.7,88,34.2
"MWoolf_east","2019-10-13 17:00:00",74.73,68.9,77.9,46.78
"MWoolf_east","2019-10-13 18:00:00",67.08,65.7,69.1,51.49
"MWoolf_east","2019-10-13 19:00:00",65.69,63.9,68,46.78
"MWoolf_east","2019-10-13 20:00:00",62.86,62.1,64.6,48.64
"MWoolf_east","2019-10-13 21:00:00",61.38,59.4,62.8,50.44
"MWoolf_east","2019-10-13 22:00:00",58.74,56.8,60.1,51.08
"MWoolf_east","2019-10-13 23:00:00",58.88,57.7,59.9,38.07
"MWoolf_east","2019-10-14 00:00:00",57.44,53.4,60.6,41.86
"MWoolf_east","2019-10-14 01:00:00",53.66,52.3,54.5,56.78
"MWoolf_east","2019-10-14 02:00:00",53.31,52.5,54.5,51.56
"MWoolf_east","2019-10-14 03:00:00",49,47.8,51.4,61.59
"MWoolf_east","2019-10-14 04:00:00",49.26,48,50.5,63.02
"MWoolf_east","2019-10-14 05:00:00",47.14,46.2,48.4,66.84
"MWoolf_east","2019-10-14 06:00:00",48.62,47.5,49.3,50.18
"MWoolf_east","2019-10-14 07:00:00",53.69,49.8,59.2,45.15
"MWoolf_east","2019-10-14 08:00:00",62.97,60.6,67.8,52.39
"MWoolf_east","2019-10-14 09:00:00",71.98,69.8,73.8,35.75
"MWoolf_east","2019-10-14 10:00:00",77.95,75.4,81,29.86
"MWoolf_east","2019-10-14 11:00:00",82.38,81.5,83.1,24.13
"MWoolf_east","2019-10-14 12:00:00",84.44,83.3,85.5,23.43
"MWoolf_east","2019-10-14 13:00:00",85.12,83.3,86.7,22.88
"MWoolf_east","2019-10-14 14:00:00",87.5,85.8,88.7,20.37
"MWoolf_east","2019-10-14 15:00:00",85.55,84.6,86.7,28.5
"MWoolf_east","2019-10-14 16:00:00",83.28,81.3,84.2,32.61
"MWoolf_east","2019-10-14 17:00:00",73.92,66.6,80.4,39.88
"MWoolf_east","2019-10-14 18:00:00",63.62,61.9,66.4,51.33
"MWoolf_east","2019-10-14 19:00:00",61.91,60.4,62.8,45.62
"MWoolf_east","2019-10-14 20:00:00",60.17,59.4,61.2,45.33
"MWoolf_east","2019-10-14 21:00:00",59.08,58.6,59.9,44.08
"MWoolf_east","2019-10-14 22:00:00",55.34,52.7,57.9,57.96
"MWoolf_east","2019-10-14 23:00:00",52.59,51.3,53.2,63.73
"MWoolf_east","2019-10-15 00:00:00",54.61,51.1,57.9,56.72
"MWoolf_east","2019-10-15 01:00:00",55.36,51.8,57.6,51.78
"MWoolf_east","2019-10-15 02:00:00",54.23,52.2,56.5,53.24
"MWoolf_east","2019-10-15 03:00:00",48.98,47.8,51.3,71.44
"MWoolf_east","2019-10-15 04:00:00",48.93,48.4,49.6,67.84
"MWoolf_east","2019-10-15 05:00:00",50.77,49.1,51.6,55.1
"MWoolf_east","2019-10-15 06:00:00",53.69,52.7,54.7,48.58
"MWoolf_east","2019-10-15 07:00:00",54.65,53.1,56.1,59.37
"MWoolf_east","2019-10-15 08:00:00",62.15,57.4,68,54.11
"MWoolf_east","2019-10-15 09:00:00",73.63,69.6,78.3,37.3
"MWoolf_east","2019-10-15 10:00:00",80.33,78.1,82.9,31.74
"MWoolf_east","2019-10-15 11:00:00",85.14,84,86,26.01
"MWoolf_east","2019-10-15 12:00:00",86.98,85.8,88.7,21.97
"MWoolf_east","2019-10-15 13:00:00",88.08,86.5,90.3,23.62
"MWoolf_east","2019-10-15 14:00:00",88.18,87.4,89.6,25.92
"MWoolf_east","2019-10-15 15:00:00",87.83,87.1,89.1,28.98
"MWoolf_east","2019-10-15 16:00:00",87.17,84.4,89.2,32.8
"MWoolf_east","2019-10-15 17:00:00",75.27,69.4,83.8,45.94
"MWoolf_east","2019-10-15 18:00:00",65.65,63.7,68.4,53.65
"MWoolf_east","2019-10-15 19:00:00",62.95,62.1,63.5,52.43
"MWoolf_east","2019-10-15 20:00:00",59.83,57,62.6,55.48
"MWoolf_east","2019-10-15 21:00:00",57.57,55.9,58.8,61.79
"MWoolf_east","2019-10-15 22:00:00",58.07,55.6,61,56.17
"MWoolf_east","2019-10-15 23:00:00",56.27,53.6,58.6,59.17
"MWoolf_east","2019-10-16 00:00:00",54.09,52.3,55.8,61.93
"MWoolf_east","2019-10-16 01:00:00",53.35,52.2,55.2,65.58
"MWoolf_east","2019-10-16 02:00:00",53.48,52.7,55,60.73
"MWoolf_east","2019-10-16 03:00:00",54.62,54,55.4,56.06
"MWoolf_east","2019-10-16 04:00:00",53.95,52.9,54.5,57.02
"MWoolf_east","2019-10-16 05:00:00",50.56,48.9,53.2,70.44
"MWoolf_east","2019-10-16 06:00:00",51.17,50,52.7,67.48
"MWoolf_east","2019-10-16 07:00:00",53.4,50.7,58.5,72.65
"MWoolf_east","2019-10-16 08:00:00",64.48,59,70.3,63.73
"MWoolf_east","2019-10-16 09:00:00",73.21,70.3,76.3,48.09
"MWoolf_east","2019-10-16 10:00:00",79.98,77.7,82.9,37.03
"MWoolf_east","2019-10-16 11:00:00",81.1,77.9,84.7,33.56
"MWoolf_east","2019-10-16 12:00:00",85.23,83.3,87.1,29.28
"MWoolf_east","2019-10-16 13:00:00",84.09,80.4,88.7,32.03
"MWoolf_east","2019-10-16 14:00:00",85.37,81.7,88,31.4
"MWoolf_east","2019-10-16 15:00:00",83.61,81.1,87.4,41.61
"MWoolf_east","2019-10-16 16:00:00",76.95,74.7,80.4,49.44
"MWoolf_east","2019-10-16 17:00:00",70.26,67.6,74.3,55.28
"MWoolf_east","2019-10-16 18:00:00",65.92,65.3,66.9,61.39
"MWoolf_east","2019-10-16 19:00:00",63.83,62.1,65.8,61.69
"MWoolf_east","2019-10-16 20:00:00",62.72,62.2,63,60.08
"MWoolf_east","2019-10-16 21:00:00",60.54,59.5,62.1,61.53
"MWoolf_east","2019-10-16 22:00:00",59.39,59,60.1,62.67
"MWoolf_east","2019-10-16 23:00:00",58.48,56.8,59.9,66.56
"MWoolf_east","2019-10-17 00:00:00",58.31,57.4,59,67.58
"MWoolf_east","2019-10-17 01:00:00",57.93,56.7,59.4,71.88
"MWoolf_east","2019-10-17 02:00:00",55.47,54,57.2,78.4
"MWoolf_east","2019-10-17 03:00:00",54.49,54,55.4,81.77
"MWoolf_east","2019-10-17 04:00:00",53.28,52.5,54.5,85.93
"MWoolf_east","2019-10-17 05:00:00",53.48,52.2,54.5,82.93
"MWoolf_east","2019-10-17 06:00:00",53.09,52.5,53.8,87.23
"MWoolf_east","2019-10-17 07:00:00",54.09,52.9,57,78.66
"MWoolf_east","2019-10-17 08:00:00",62.88,58.6,66,60.03
"MWoolf_east","2019-10-17 09:00:00",71.33,67.1,74.8,50.91
"MWoolf_east","2019-10-17 10:00:00",75.31,73.8,76.1,48.65
"MWoolf_east","2019-10-17 11:00:00",78.03,76.1,79.2,43.96
"MWoolf_east","2019-10-17 12:00:00",78.7,77.2,79.7,39.93
"MWoolf_east","2019-10-17 13:00:00",79.44,78.3,80.6,36.17
"MWoolf_east","2019-10-17 14:00:00",77.07,75.4,78.1,36.78
"MWoolf_east","2019-10-17 15:00:00",75.3,74.3,76.8,36.17
"MWoolf_east","2019-10-17 16:00:00",72.75,70.9,74.5,40.19
"MWoolf_east","2019-10-17 17:00:00",66.76,63.5,71.1,46.44
"MWoolf_east","2019-10-17 18:00:00",60.53,58.1,63.5,56.99
"MWoolf_east","2019-10-17 19:00:00",58.88,58.5,59.7,55.63
"MWoolf_east","2019-10-17 20:00:00",57.52,57.2,58.6,57.72
"MWoolf_east","2019-10-17 21:00:00",56.67,55.9,57.7,59.61
"MWoolf_east","2019-10-17 22:00:00",57.25,55.4,58.8,55.58
"MWoolf_east","2019-10-17 23:00:00",59.13,58.5,60.1,49.87
"MWoolf_east","2019-10-18 00:00:00",57.72,55.4,59,54.52
"MWoolf_east","2019-10-18 01:00:00",55.39,52.9,56.7,59.13
"MWoolf_east","2019-10-18 02:00:00",56.74,54.3,58.3,54.43
"MWoolf_east","2019-10-18 03:00:00",54.82,52.7,58.1,63.08
"MWoolf_east","2019-10-18 04:00:00",54.18,53.2,55.6,62.62
"MWoolf_east","2019-10-18 05:00:00",51.76,50,54.5,68.63
"MWoolf_east","2019-10-18 06:00:00",49.25,47.1,50.7,72.8
"MWoolf_east","2019-10-18 07:00:00",53.29,48,59.5,67.77
"MWoolf_east","2019-10-18 08:00:00",64.13,61.2,67.5,47.51
"MWoolf_east","2019-10-18 09:00:00",69.56,68.2,70.9,41.68
"MWoolf_east","2019-10-18 10:00:00",72.66,70.9,74.3,40.62
"MWoolf_east","2019-10-18 11:00:00",75.53,74.7,76.6,37.16
"MWoolf_east","2019-10-18 12:00:00",76.63,75.9,77.7,36.05
"MWoolf_east","2019-10-18 13:00:00",76.68,75.6,77.9,34.47
"MWoolf_east","2019-10-18 14:00:00",78.35,77.7,79.5,33.5
"MWoolf_east","2019-10-18 15:00:00",77.36,76.6,78.8,35.31
"MWoolf_east","2019-10-18 16:00:00",76.13,73.9,77.9,37.2
"MWoolf_east","2019-10-18 17:00:00",67.45,63.1,73.6,50.38
"MWoolf_east","2019-10-18 18:00:00",60.21,58.3,62.8,60.48
"MWoolf_east","2019-10-18 19:00:00",58.49,57.7,59.4,60.12
"MWoolf_east","2019-10-18 20:00:00",57.08,55.8,58.5,60.77
"MWoolf_east","2019-10-18 21:00:00",55.93,55,56.8,61.53
"MWoolf_east","2019-10-18 22:00:00",54.06,51.6,56.8,69.86
"MWoolf_east","2019-10-18 23:00:00",53.53,52.2,55.4,72.75
"MWoolf_east","2019-10-19 00:00:00",51.63,50.7,53.1,80.81
"MWoolf_east","2019-10-19 01:00:00",51.13,50.2,51.6,82.86
"MWoolf_east","2019-10-19 02:00:00",50.35,48.7,52,83.91
"MWoolf_east","2019-10-19 03:00:00",49.83,49.1,50.7,79.38
"MWoolf_east","2019-10-19 04:00:00",47.72,46,49.6,84.18
"MWoolf_east","2019-10-19 05:00:00",47.82,47.1,48.7,83.5
"MWoolf_east","2019-10-19 06:00:00",47.08,46.2,48.2,85.94
"MWoolf_east","2019-10-19 07:00:00",52.63,48.7,57.9,74.5
"MWoolf_east","2019-10-19 08:00:00",60.45,58.3,62.6,63.66
"MWoolf_east","2019-10-19 09:00:00",66.88,62.4,69.6,49.63
"MWoolf_east","2019-10-19 10:00:00",71.78,68.2,74.1,42.68
"MWoolf_east","2019-10-19 11:00:00",74.92,73.6,76.5,39.35
"MWoolf_east","2019-10-19 12:00:00",77.43,75.7,79,37.91
"MWoolf_east","2019-10-19 13:00:00",79.71,78.4,80.8,35.26
"MWoolf_east","2019-10-19 14:00:00",80.31,79,81.1,35.7
"MWoolf_east","2019-10-19 15:00:00",80.68,79.9,81.9,35.98
"MWoolf_east","2019-10-19 16:00:00",79.7,77.2,82.9,39.28
"MWoolf_east","2019-10-19 17:00:00",70.28,64.9,77.9,53.23
"MWoolf_east","2019-10-19 18:00:00",62.32,60.6,64.2,68.53
"MWoolf_east","2019-10-19 19:00:00",59.78,58.8,61.3,73.06
"MWoolf_east","2019-10-19 20:00:00",59.11,58.6,59.7,71.48
"MWoolf_east","2019-10-19 21:00:00",57.97,56.8,59.2,73.21
"MWoolf_east","2019-10-19 22:00:00",56.69,55.8,57.7,76.93
"MWoolf_east","2019-10-19 23:00:00",57.23,55.9,58.6,79.48
"MWoolf_east","2019-10-20 00:00:00",56.51,55.8,57.7,83.57
"MWoolf_east","2019-10-20 01:00:00",57.83,55.2,59,81.74
"MWoolf_east","2019-10-20 02:00:00",55,53.2,56.1,86.88
"MWoolf_east","2019-10-20 03:00:00",52.24,51.4,53.8,88.53
"MWoolf_east","2019-10-20 04:00:00",51.93,51.1,53.1,83.38
"MWoolf_east","2019-10-20 05:00:00",51.78,51.3,52.7,87.61
"MWoolf_east","2019-10-20 06:00:00",54.26,52.5,55.8,85.59
"MWoolf_east","2019-10-20 07:00:00",58.96,56.8,62.4,79.48
"MWoolf_east","2019-10-20 08:00:00",67.51,64,69.3,64.89
"MWoolf_east","2019-10-20 09:00:00",70.83,69.4,72.7,57.21
"MWoolf_east","2019-10-20 10:00:00",73.78,72.9,75,49.34
"MWoolf_east","2019-10-20 11:00:00",74.98,74.5,75.7,42.74
"MWoolf_east","2019-10-20 12:00:00",75.98,75.2,76.8,37.52
"MWoolf_east","2019-10-20 13:00:00",76.9,75.9,77.5,35.58
"MWoolf_east","2019-10-20 14:00:00",78,77,79.3,34.41
"MWoolf_east","2019-10-20 15:00:00",77.13,76.3,78.1,33.81
"MWoolf_east","2019-10-20 16:00:00",75.11,72.9,77,34.99
"MWoolf_east","2019-10-20 17:00:00",67.8,63,73.2,46.91
"MWoolf_east","2019-10-20 18:00:00",60.98,60.1,63.1,58.6
"MWoolf_east","2019-10-20 19:00:00",60.18,59.4,61,58.22
"MWoolf_east","2019-10-20 20:00:00",59.73,58.8,60.8,55.78
"MWoolf_east","2019-10-20 21:00:00",58.66,57.9,59.5,56.1
"MWoolf_east","2019-10-20 22:00:00",57.97,57,59.4,56.72
"MWoolf_east","2019-10-20 23:00:00",57.55,56.5,58.5,56.23
"MWoolf_east","2019-10-21 00:00:00",55.06,54.3,56.5,62.95
"MWoolf_east","2019-10-21 01:00:00",55.63,53.8,58.1,64.18
"MWoolf_east","2019-10-21 02:00:00",54.46,53.8,55.2,66.49
"MWoolf_east","2019-10-21 03:00:00",53.08,52,54.3,68.03
"MWoolf_east","2019-10-21 04:00:00",51.52,49.8,53.2,73.72
"MWoolf_east","2019-10-21 05:00:00",50.43,49.6,51.3,75.04
"MWoolf_east","2019-10-21 06:00:00",50.14,49.1,51.1,76.48
"MWoolf_east","2019-10-21 07:00:00",55.38,50.5,61.7,69.9
"MWoolf_east","2019-10-21 08:00:00",67.78,63.9,72.1,53.48
"MWoolf_east","2019-10-21 09:00:00",76.14,74.7,76.8,38.67
"MWoolf_east","2019-10-21 10:00:00",77.55,76.8,77.9,37.89
"MWoolf_east","2019-10-21 11:00:00",79.39,78.3,80.8,38.51
"MWoolf_east","2019-10-21 12:00:00",81,80.4,82,36.35
"MWoolf_east","2019-10-21 13:00:00",82.29,81.5,83.1,35.29
"MWoolf_east","2019-10-21 14:00:00",82.18,81,83.3,34.33
"MWoolf_east","2019-10-21 15:00:00",81.51,81.1,82.4,34.61
"MWoolf_east","2019-10-21 16:00:00",80.3,77.7,82,36.74
"MWoolf_east","2019-10-21 17:00:00",71.2,66.9,78.1,48.98
"MWoolf_east","2019-10-21 18:00:00",64.91,62.4,67.5,58.08
"MWoolf_east","2019-10-21 19:00:00",62.03,61.5,63,61.73
"MWoolf_east","2019-10-21 20:00:00",61.15,60.3,62.4,61.26
"MWoolf_east","2019-10-21 21:00:00",59.73,58.8,61.2,62.24
"MWoolf_east","2019-10-21 22:00:00",58.94,57.9,59.5,64.48
"MWoolf_east","2019-10-21 23:00:00",57.72,55.4,59.9,68.54
"MWoolf_east","2019-10-22 00:00:00",56.78,56.1,57.6,69.98
"MWoolf_east","2019-10-22 01:00:00",55.24,53.6,56.7,70.11
"MWoolf_east","2019-10-22 02:00:00",59.48,58.5,59.9,59.21
"MWoolf_east","2019-10-22 03:00:00",59.77,58.6,60.6,58.44
"MWoolf_east","2019-10-22 04:00:00",58.95,57.4,60.1,61.22
"MWoolf_east","2019-10-22 05:00:00",57.68,57,58.5,64.34
"MWoolf_east","2019-10-22 06:00:00",55.88,53.1,58.3,72.05
"MWoolf_east","2019-10-22 07:00:00",58.62,54.3,61.7,66.16
"MWoolf_east","2019-10-22 08:00:00",67.87,62.8,72.7,59.13
"MWoolf_east","2019-10-22 09:00:00",76.81,74.1,79,44.9
"MWoolf_east","2019-10-22 10:00:00",83.43,80.2,85.6,36.19
"MWoolf_east","2019-10-22 11:00:00",86.51,85.5,88,29.88
"MWoolf_east","2019-10-22 12:00:00",88.52,87.4,90,28.08
"MWoolf_east","2019-10-22 13:00:00",89.77,88.5,90.9,26.33
"MWoolf_east","2019-10-22 14:00:00",90.62,90.1,91.2,27.79
"MWoolf_east","2019-10-22 15:00:00",89.28,88.2,90.1,32.82
"MWoolf_east","2019-10-22 16:00:00",88.2,84.9,90.5,35.92
"MWoolf_east","2019-10-22 17:00:00",75,68.9,84.7,48.43
"MWoolf_east","2019-10-22 18:00:00",66.45,64.9,69.1,59.36
"MWoolf_east","2019-10-22 19:00:00",63.87,63,65.5,59.8
"MWoolf_east","2019-10-22 20:00:00",62.46,61.3,64,57.13
"MWoolf_east","2019-10-22 21:00:00",61.47,61,61.9,56.23
"MWoolf_east","2019-10-22 22:00:00",61.34,60.3,62.8,56.88
"MWoolf_east","2019-10-22 23:00:00",58.48,55,60.8,65.43
"MWoolf_east","2019-10-23 00:00:00",56.56,55.2,57.9,66.08
"MWoolf_east","2019-10-23 01:00:00",59.23,57.6,61,60.28
"MWoolf_east","2019-10-23 02:00:00",59.65,56.3,61.3,57.31
"MWoolf_east","2019-10-23 03:00:00",59.7,57.2,61.3,58.09
"MWoolf_east","2019-10-23 04:00:00",59.54,56.7,61,56.64
"MWoolf_east","2019-10-23 05:00:00",54.95,52.5,57.2,68.56
"MWoolf_east","2019-10-23 06:00:00",56.42,54.5,57.4,59.04
"MWoolf_east","2019-10-23 07:00:00",59.51,55.4,62.8,59.48
"MWoolf_east","2019-10-23 08:00:00",69.45,64.9,74.5,54.32
"MWoolf_east","2019-10-23 09:00:00",79.19,77.9,81.7,43.44
"MWoolf_east","2019-10-23 10:00:00",84.08,82.6,85.6,33.32
"MWoolf_east","2019-10-23 11:00:00",85.57,84.4,86.7,32.33
"MWoolf_east","2019-10-23 12:00:00",87,86.4,87.4,30.76
"MWoolf_east","2019-10-23 13:00:00",87.6,87.1,88.3,30.83
"MWoolf_east","2019-10-23 14:00:00",89.37,88.3,90.5,30.3
"MWoolf_east","2019-10-23 15:00:00",89.74,88.9,90.3,31.25
"MWoolf_east","2019-10-23 16:00:00",86.92,84.7,89.6,37.98
"MWoolf_east","2019-10-23 17:00:00",75.05,70,83.5,50.36
"MWoolf_east","2019-10-23 18:00:00",68.55,66.9,69.8,58.51
"MWoolf_east","2019-10-23 19:00:00",66.64,65.5,67.5,59.95
"MWoolf_east","2019-10-23 20:00:00",63.84,63,65.7,62.67
"MWoolf_east","2019-10-23 21:00:00",62.68,61.9,63.7,62.81
"MWoolf_east","2019-10-23 22:00:00",62.14,61.5,62.8,60.93
"MWoolf_east","2019-10-23 23:00:00",60.31,58.3,61.7,63.03
"MWoolf_east","2019-10-24 00:00:00",62.56,61.2,63.7,57.56
"MWoolf_east","2019-10-24 01:00:00",62.69,62.1,63.3,56.33
"MWoolf_east","2019-10-24 02:00:00",62.93,61.9,63.3,55.9
"MWoolf_east","2019-10-24 03:00:00",60.63,59.2,62.8,60.23
"MWoolf_east","2019-10-24 04:00:00",57.68,56.1,60.8,69.46
"MWoolf_east","2019-10-24 05:00:00",58,55.9,60.1,66.28
"MWoolf_east","2019-10-24 06:00:00",55.82,55.2,57.2,68.95
"MWoolf_east","2019-10-24 07:00:00",57.04,55.4,59.5,67.03
"MWoolf_east","2019-10-24 08:00:00",65.52,60.4,71.2,59.98
"MWoolf_east","2019-10-24 09:00:00",75.52,72.1,79.3,43.38
"MWoolf_east","2019-10-24 10:00:00",80.83,79.7,82.2,31.33
"MWoolf_east","2019-10-24 11:00:00",84.39,82.9,85.5,27.04
"MWoolf_east","2019-10-24 12:00:00",88.08,86.9,89.1,25.01
"MWoolf_east","2019-10-24 13:00:00",89.13,88,90.5,24.63
"MWoolf_east","2019-10-24 14:00:00",91.53,90,92.8,23.83
"MWoolf_east","2019-10-24 15:00:00",91.17,89.6,93,24.3
